brand,model,model_year,mileage,fuel_type,transmission,exterior_color,interior_col,accident,clean_title,price,engine_size_L,car_age,miles_per_year
RAM,1500 Classic Tradesman,2019,12466,Gasoline,Automatic,Gray,Gray,None reported,Yes,28995,5.7,6,2077.6666666666665
Volvo,C70 T5,2011,199000,Gasoline,Unknown,Red,Beige,At least 1 accident or damage reported,Yes,5500,2.5,14,14214.285714285714
Mercedes-Benz,SL-Class SL600 Roadster,2007,78200,Gasoline,Automatic,Black,Brown,At least 1 accident or damage reported,Yes,22999,5.5,18,4344.444444444444
Toyota,Camry Hybrid XLE,2018,22000,Hybrid,Automatic,White,Beige,None reported,Yes,29500,2.5,7,3142.8571428571427
GMC,Acadia SLE-2,2016,100795,Gasoline,Automatic,White Frost Tri-Coat,Ebony,At least 1 accident or damage reported,Yes,12995,3.6,9,11199.444444444445
Chevrolet,Impala 1LT,2019,99941,Gasoline,Automatic,Silver Ice Metallic,Jet Black,None reported,Yes,17816,3.6,6,16656.833333333332
Jeep,Grand Cherokee L Laredo,2021,23588,Gasoline,Automatic,Metallic,Global Black,Unknown,No,38633,3.6,4,5897.0
Jeep,Liberty Sport,2003,103000,Gasoline,Automatic,Black,Gray,None reported,Yes,5200,3.7,22,4681.818181818182
Jaguar,XF Luxury,2009,91491,Gasoline,Automatic,Blue,Beige,None reported,Yes,7000,4.2,16,5718.1875
Honda,Civic Sport,2020,23131,Gasoline,Automatic,Crystal Black Pearl,Black,At least 1 accident or damage reported,No,23739,2.0,5,4626.2
Subaru,Outback 2.5i Premium,2019,77000,Gasoline,CVT,Gray,Gray,At least 1 accident or damage reported,Yes,18749,2.5,6,12833.333333333334
Land,Rover Range Rover Sport HSE Dynamic,2019,20500,Gasoline,Automatic,White,White,None reported,Yes,76000,3.0,6,3416.6666666666665
Tesla,Model Y Long Range,2022,500,Gasoline,Automatic,White,Black,None reported,Yes,45900,Unknown,3,166.66666666666666
Lexus,ES 350 Base,2019,49810,Gasoline,Automatic,Gray,Black,At least 1 accident or damage reported,Yes,33900,3.5,6,8301.666666666666
Honda,CR-V Touring,2022,20229,Gasoline,Automatic,Black,Black,None reported,No,36727,1.5,3,6743.0
Alfa,Romeo Giulia Quadrifoglio,2021,10558,Gasoline,Automatic,White,Black,None reported,Yes,75000,2.9,4,2639.5
BMW,330 i,2005,59300,Gasoline,Manual,Red,Black,None reported,Yes,30900,3.0,20,2965.0
Maybach,Type 57 Base,2004,34254,Gasoline,Automatic,Brown,Unknown,None reported,Yes,64250,5.5,21,1631.142857142857
Lexus,ES 250 Base,2021,24364,Gasoline,Automatic,Eminent White Pearl,Chateau,None reported,No,37998,2.5,4,6091.0
Mercedes-Benz,Sprinter 2500,2016,139200,Diesel,Automatic,White,Black,At least 1 accident or damage reported,Yes,22000,2.1,9,15466.666666666666
Mercedes-Benz,E-Class E 350,2012,82046,Gasoline,Automatic,Black,Beige,None reported,Yes,13999,3.5,13,6311.2307692307695
Dodge,Dakota Sport,1997,285000,Gasoline,Automatic,White,Gray,None reported,Yes,6399,5.2,28,10178.57142857143
RAM,1500 Tradesman/Express,2017,26269,E85 Flex Fuel,Automatic,Bright White Clearcoat,Black,At least 1 accident or damage reported,No,25307,3.6,8,3283.625
Mazda,CX-9 Touring,2016,127131,Gasoline,Automatic,Brown,Unknown,At least 1 accident or damage reported,Yes,16770,2.5,9,14125.666666666666
Porsche,911 Turbo S,2019,31000,Gasoline,Unknown,White,Black,None reported,Yes,179900,3.8,6,5166.666666666667
BMW,X3 xDrive30i,2021,27000,Gasoline,Automatic,Black,Brown,None reported,Yes,38400,2.0,4,6750.0
Jeep,Grand Cherokee Limited,2015,93400,E85 Flex Fuel,Automatic,White,Black,None reported,Yes,18900,3.6,10,9340.0
BMW,X7 xDrive40i,2021,9200,Hybrid,Automatic,White,Brown,At least 1 accident or damage reported,Yes,71200,3.0,4,2300.0
Mercedes-Benz,SL-Class SL 550,2014,76850,Gasoline,Automatic,Brown,Beige,At least 1 accident or damage reported,Yes,32999,4.7,11,6986.363636363636
Bentley,Continental GT W12,2016,61160,Gasoline,Automatic,Black,Black,At least 1 accident or damage reported,Yes,98000,6.0,9,6795.555555555556
Jeep,Wrangler Unlimited,2005,146000,Gasoline,Automatic,Red,Black,At least 1 accident or damage reported,Yes,15900,4.0,20,7300.0
Tesla,Model S 100D,2017,38957,Gasoline,Automatic,Silver,Beige,None reported,Yes,46750,Unknown,8,4869.625
Volkswagen,Golf SportWagen TSI SE,2017,33850,Gasoline,Automatic,Blue,Beige,None reported,Yes,16500,1.8,8,4231.25
Jeep,Wrangler Unlimited Sahara,2020,61830,Gasoline,Automatic,Granite Crystal Clearcoat Metallic,Black,At least 1 accident or damage reported,No,39860,2.0,5,12366.0
Kia,Sorento SXL,2017,108559,Gasoline,Automatic,Titanium Silver,Satin Black,None reported,No,15998,3.3,8,13569.875
Lexus,LS 430 Base,2006,192000,Gasoline,Automatic,Silver,Gray,At least 1 accident or damage reported,Yes,7390,4.3,19,10105.263157894737
Mercedes-Benz,E-Class E 350 4MATIC,2014,83112,Gasoline,Automatic,Black,Black,None reported,Yes,15500,3.5,11,7555.636363636364
Tesla,Model X 75D,2016,52000,Gasoline,Automatic,Black,Beige,None reported,Yes,52000,Unknown,9,5777.777777777777
RAM,1500 Rebel,2020,57300,Gasoline,Automatic,Black,Black,None reported,Yes,43500,5.7,5,11460.0
MINI,Cooper Base,2008,104500,Gasoline,Automatic,Red,Black,At least 1 accident or damage reported,Yes,4100,1.6,17,6147.058823529412
Jeep,Cherokee Sport,1996,170552,Gasoline,Automatic,Black,Gray,At least 1 accident or damage reported,Yes,6500,4.0,29,5881.103448275862
Ford,Mustang GT Premium,2013,18000,Gasoline,Automatic,Silver,Black,None reported,Yes,29000,5.0,12,1500.0
Lincoln,Navigator Reserve,2019,39000,Gasoline,Automatic,Black,Black,None reported,Yes,51999,3.5,6,6500.0
Jeep,Gladiator Rubicon,2020,38000,Gasoline,Automatic,Black,Black,None reported,Yes,45000,3.6,5,7600.0
Porsche,Cayman GT4,2016,15168,Gasoline,Manual,White,Black,None reported,Yes,115000,3.8,9,1685.3333333333333
Honda,Civic EX,2012,167506,Gasoline,Automatic,Black,Unknown,None reported,Yes,6500,1.8,13,12885.076923076924
Jeep,Grand Cherokee Laredo,2012,166000,E85 Flex Fuel,Automatic,White,Gray,At least 1 accident or damage reported,Yes,13000,3.6,13,12769.23076923077
Ford,Shelby GT500 Base,2021,19200,Gasoline,Unknown,Black,Black,None reported,Yes,82950,5.2,4,4800.0
Land,Rover Defender SE,2022,46000,Hybrid,Automatic,Green,Beige,None reported,Yes,75000,3.0,3,15333.333333333334
Hummer,H3 Base,2007,201000,Gasoline,Automatic,White,Black,At least 1 accident or damage reported,Yes,7200,3.7,18,11166.666666666666
Kia,Sportage LX,2014,87000,Gasoline,Automatic,Black,Black,At least 1 accident or damage reported,Yes,8900,2.4,11,7909.090909090909
GMC,Yukon XL 1500 SLT,2015,145000,Gasoline,Automatic,White,Beige,None reported,Yes,24950,5.3,10,14500.0
Jeep,Wrangler Unlimited Sport,2020,33060,Gasoline,Automatic,White,Black,None reported,Yes,36500,3.6,5,6612.0
Ford,Bronco XLT,1995,195000,Gasoline,Automatic,Blue,Gray,None reported,Yes,15000,Unknown,30,6500.0
Tesla,Model S Long Range Plus,2021,10550,Gasoline,Automatic,Gray,Black,None reported,Yes,67800,Unknown,4,2637.5
Audi,A6 3.0T Prestige,2014,89500,Gasoline,Unknown,Gray,Black,None reported,Yes,18000,3.0,11,8136.363636363636
Jeep,Wrangler 80th Anniversary,2021,27000,Hybrid,Automatic,Red,Black,None reported,Yes,37500,3.6,4,6750.0
Jeep,Wrangler Sport,2010,87250,Gasoline,Manual,Blue,Black,None reported,Yes,18500,3.8,15,5816.666666666667
Volkswagen,CC 2.0T Sport,2016,76495,Gasoline,Automatic,White,Black,At least 1 accident or damage reported,Yes,13000,2.0,9,8499.444444444445
Cadillac,SRX Luxury Collection,2016,70503,Gasoline,Automatic,Silver,Beige,None reported,Yes,15500,3.6,9,7833.666666666667
Porsche,Cayenne Turbo,2009,41965,Gasoline,Unknown,Black,Beige,At least 1 accident or damage reported,Yes,35000,4.8,16,2622.8125
Toyota,4Runner 4WD,1999,267000,Gasoline,Manual,Silver,Beige,At least 1 accident or damage reported,Yes,8000,2.7,26,10269.23076923077
Mitsubishi,Eclipse GT,2003,146000,Gasoline,Automatic,Gray,Black,At least 1 accident or damage reported,Yes,4200,3.0,22,6636.363636363636
Chevrolet,Corvette Stingray w/1LT,2023,9000,Gasoline,Automatic,White,White,None reported,Yes,82500,6.2,2,4500.0
Toyota,GR86 Premium,2022,1050,Gasoline,Automatic,Gray,Black,None reported,Yes,40000,2.4,3,350.0
Land,Rover Range Rover P525 Westminster,2021,22270,Gasoline,Automatic,Gray,Ebony,None reported,No,89900,5.0,4,5567.5
Ford,Mustang GT Premium,2012,19900,Gasoline,Automatic,White,Black,None reported,Yes,26500,5.0,13,1530.7692307692307
Tesla,Model Y Long Range,2020,19800,Gasoline,Automatic,White,White,None reported,Yes,44990,Unknown,5,3960.0
RAM,1500 Sport,2012,113500,Gasoline,Automatic,Black,Black,None reported,Yes,17900,5.7,13,8730.76923076923
Lamborghini,Gallardo LP550-2,2013,22000,Gasoline,Automatic,Black,Black,None reported,Yes,150000,5.2,12,1833.3333333333333
INFINITI,Q60 3.0t Red Sport 400,2022,3300,Gasoline,Unknown,Red,Black,None reported,Yes,54000,3.0,3,1100.0
Volkswagen,e-Golf SE,2016,41615,Gasoline,Automatic,Blue,Gray,None reported,Yes,12000,Unknown,9,4623.888888888889
Tesla,Model X Long Range,2022,11860,Gasoline,Automatic,White,White,None reported,Yes,92500,Unknown,3,3953.3333333333335
BMW,M5 Base,2015,27000,Gasoline,Automatic,Black,Black,None reported,Yes,52500,4.4,10,2700.0
Kia,K5 GT-Line,2022,22101,Gasoline,Automatic,Glacial White Pearl,Black,At least 1 accident or damage reported,Yes,29430,1.6,3,7367.0
Chevrolet,Caprice Classic Base,1996,60000,Gasoline,Automatic,Purple,Gray,Unknown,No,18500,5.7,29,2068.9655172413795
Subaru,BRZ Limited,2013,46452,Gasoline,Manual,Gray,Black,None reported,Yes,22888,2.0,12,3871.0
Lincoln,MKZ Reserve I,2019,36000,Gasoline,Automatic,White,Beige,None reported,Yes,26500,2.0,6,6000.0
Chevrolet,Corvette Grand Sport,2019,13100,Gasoline,Manual,Silver,Red,None reported,Yes,61950,6.2,6,2183.3333333333335
Audi,Q5 2.0T Premium Plus,2019,50000,Gasoline,Automatic,White,Beige,At least 1 accident or damage reported,Yes,27000,2.0,6,8333.333333333334
Mazda,CX-9 Signature,2018,19500,Gasoline,Unknown,White,Brown,None reported,Yes,32250,2.5,7,2785.714285714286
Ford,Mustang GT,2016,36000,Gasoline,Manual,Orange,Black,At least 1 accident or damage reported,Yes,31000,5.0,9,4000.0
Rolls-Royce,Wraith Base,2016,21000,Gasoline,Automatic,Brown,Black,Unknown,No,217000,6.6,9,2333.3333333333335
Chevrolet,Camaro 1SS,2022,6640,Gasoline,Automatic,Orange,Black,None reported,Yes,51999,6.2,3,2213.3333333333335
BMW,X5 xDrive35i,2016,74850,Gasoline,Automatic,White,Brown,At least 1 accident or damage reported,Yes,21900,3.0,9,8316.666666666666
Nissan,Maxima SV,2014,117000,Gasoline,Unknown,White,Black,At least 1 accident or damage reported,Yes,10900,3.5,11,10636.363636363636
Toyota,Tundra TRD Pro,2016,51400,E85 Flex Fuel,Automatic,Black,Black,Unknown,No,39900,5.7,9,5711.111111111111
INFINITI,QX60 AUTOGRAPH,2022,6000,Gasoline,Automatic,Gold,Brown,None reported,Yes,57999,3.5,3,2000.0
Mitsubishi,Lancer Evolution MR,2006,128000,Gasoline,Manual,Silver,Black,None reported,Yes,37999,2.0,19,6736.8421052631575
BMW,X3 xDrive30i,2021,15000,Gasoline,Unknown,White,Brown,None reported,Yes,39995,2.0,4,3750.0
Toyota,Tundra SR5,2016,119000,Gasoline,Automatic,Red,Black,None reported,Yes,29950,5.7,9,13222.222222222223
Lincoln,Mark LT Base,2006,87500,Gasoline,Automatic,Silver,Black,At least 1 accident or damage reported,Yes,12999,5.4,19,4605.263157894737
Ford,Flex SEL,2011,149000,Gasoline,Automatic,Black,Beige,None reported,Yes,7999,3.5,14,10642.857142857143
Audi,Q5 2.0T Premium Plus,2015,54700,E85 Flex Fuel,Automatic,Gray,Brown,At least 1 accident or damage reported,Yes,20995,2.0,10,5470.0
Ford,F-150 XL,2021,45979,Gasoline,Automatic,Agate Black Metallic,Black,None reported,Yes,38532,3.5,4,11494.75
Lincoln,Continental Reserve,2017,56846,Gasoline,Unknown,White,Beige,None reported,Yes,29000,2.7,8,7105.75
Tesla,Model X 75D,2017,94100,Gasoline,Automatic,Black,Orange,At least 1 accident or damage reported,Yes,49900,Unknown,8,11762.5
Jeep,Grand Cherokee Limited,2017,80150,Gasoline,Automatic,Blue,Black,At least 1 accident or damage reported,Yes,22500,3.6,8,10018.75
GMC,Terrain SLT-1,2013,11563,Gasoline,Automatic,Blue,Black,At least 1 accident or damage reported,Yes,12300,2.4,12,963.5833333333334
Tesla,Model X Long Range,2022,7500,Gasoline,Automatic,Silver,Black,None reported,Yes,84000,Unknown,3,2500.0
Mercedes-Benz,AMG E 53 Base 4MATIC,2021,15615,Hybrid,Automatic,Gray,Black,None reported,Yes,78000,3.0,4,3903.75
Subaru,Impreza WRX Base,2013,113000,Gasoline,Manual,Blue,Black,At least 1 accident or damage reported,Yes,16000,2.5,12,9416.666666666666
Kia,Optima S,2018,74000,Gasoline,Automatic,White,Black,None reported,Yes,15000,2.4,7,10571.42857142857
Mercedes-Benz,M-Class ML 350,2011,99200,Gasoline,Automatic,Black,Black,None reported,Yes,11900,3.5,14,7085.714285714285
Volkswagen,Beetle 2.0T S,2018,36824,Gasoline,Automatic,Red,Red,None reported,Yes,23999,2.0,7,5260.571428571428
Acura,RSX Base,2005,186040,Gasoline,Automatic,Gray,Beige,At least 1 accident or damage reported,Yes,6700,2.0,20,9302.0
GMC,Acadia SLE,2020,58000,Gasoline,Automatic,Black,Black,None reported,Yes,27700,3.6,5,11600.0
Ford,F-150 Lariat,2020,31250,Gasoline,Automatic,Blue,Gray,None reported,Yes,42500,2.7,5,6250.0
Jeep,Gladiator Overland,2020,43000,Gasoline,Automatic,White,Beige,None reported,Yes,46500,3.6,5,8600.0
Toyota,Tacoma TRD Sport,2020,41199,Gasoline,Unknown,Black,Black/Gun Metal,None reported,No,41598,3.5,5,8239.8
Kia,EV6 GT-Line,2022,22000,Gasoline,Automatic,Gray,Black,None reported,Yes,45000,Unknown,3,7333.333333333333
Genesis,GV70 3.5T Sport,2022,12900,Gasoline,Automatic,Gray,White,None reported,Yes,53000,3.5,3,4300.0
Ford,Explorer ST,2022,10500,Gasoline,Unknown,Black,Black,Unknown,No,50000,3.0,3,3500.0
MINI,Countryman Cooper,2020,74725,Gasoline,Automatic,Black,Black,None reported,Yes,21612,1.5,5,14945.0
Mazda,CX-5 Grand Touring,2021,61117,Gasoline,Automatic,Sonic Silver Metallic,Black,None reported,Yes,26485,2.5,4,15279.25
BMW,325 i,2003,142000,Gasoline,Manual,Silver,Black,At least 1 accident or damage reported,Yes,4800,2.5,22,6454.545454545455
Ford,Mustang EcoBoost Premium,2019,31000,Gasoline,Manual,Gray,Black,None reported,Yes,34700,Unknown,6,5166.666666666667
Toyota,Yaris L,2012,129355,Gasoline,Automatic,Black,Gray,At least 1 accident or damage reported,Yes,7950,1.5,13,9950.384615384615
Chevrolet,Express 1500 Base,2010,204000,E85 Flex Fuel,Automatic,White,Gray,At least 1 accident or damage reported,Yes,4900,5.3,15,13600.0
Lincoln,Navigator L Select,2016,115600,Gasoline,Automatic,Black,Black,None reported,Yes,22500,3.5,9,12844.444444444445
Jeep,Wrangler Sahara Altitude,2023,1563,Hybrid,Automatic,Gray,Black,None reported,Yes,62500,3.6,2,781.5
Bentley,Continental GT Base,2007,72166,Gasoline,Automatic,Black,Black,At least 1 accident or damage reported,Yes,35995,6.0,18,4009.222222222222
Lexus,RX 350 F Sport,2018,26100,Gasoline,Automatic,Gray,Red,None reported,Yes,37899,3.5,7,3728.5714285714284
BMW,430 i,2017,58880,Gasoline,Automatic,White,Brown,None reported,Yes,21000,2.0,8,7360.0
Cadillac,Escalade Sport Platinum,2021,26000,Gasoline,Automatic,Black,Black,None reported,Yes,104000,6.2,4,6500.0
Honda,Civic EX,2008,190640,Gasoline,Manual,Silver,Silver,At least 1 accident or damage reported,Yes,5500,1.8,17,11214.117647058823
Porsche,Cayenne AWD,2020,37500,Gasoline,Automatic,White,Black,None reported,Yes,59900,3.0,5,7500.0
Ford,Mustang Mach-E GT,2022,13856,Gasoline,Automatic,White,Black,None reported,Yes,54000,Unknown,3,4618.666666666667
Cadillac,ATS 2.5L Luxury,2013,225000,Gasoline,Automatic,Blue,Black,None reported,Yes,13600,2.5,12,18750.0
Lexus,LS 460 Base,2014,123256,Gasoline,Automatic,White,Beige,None reported,Yes,24995,4.6,11,11205.09090909091
Cadillac,Escalade Premium Luxury,2021,11459,Gasoline,Automatic,White,Brown,None reported,Yes,88900,6.2,4,2864.75
Mercedes-Benz,C-Class C 300 4MATIC Sport,2016,67289,Gasoline,Automatic,White,Gray,None reported,Yes,20490,2.0,9,7476.555555555556
Hyundai,Veloster Base,2013,56837,Gasoline,Unknown,Silver,Black,At least 1 accident or damage reported,Yes,10500,1.6,12,4736.416666666667
Chevrolet,Corvette Base,2002,44168,Gasoline,Automatic,Orange,Black,None reported,Yes,30000,5.7,23,1920.3478260869565
Mercedes-Benz,C-Class C 300 4MATIC,2019,59766,Gasoline,Automatic,Lunar Blue Metallic,Macchiato,None reported,No,26900,2.0,6,9961.0
Kia,Stinger GT,2018,56300,Gasoline,Automatic,Silver,Black,None reported,Yes,29950,3.3,7,8042.857142857143
Volvo,S60 R,2004,167000,Gasoline,Manual,Black,Beige,None reported,Yes,8000,2.5,21,7952.380952380952
Chevrolet,Silverado 2500 LT,2015,122770,E85 Flex Fuel,Automatic,Brown,Black,None reported,Yes,27499,6.0,10,12277.0
Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,59271,Gasoline,Automatic,Black,Black,None reported,Yes,54995,3.0,6,9878.5
GMC,Sierra 1500 SLE,2015,102000,Gasoline,Automatic,Silver,Black,At least 1 accident or damage reported,Yes,24500,5.3,10,10200.0
Chevrolet,Silverado 1500 RST,2020,40929,Gasoline,Automatic,Cajun Red Tintcoat,Jet Black,At least 1 accident or damage reported,Yes,44800,5.3,5,8185.8
Porsche,911 Turbo S,2019,22000,Gasoline,Automatic,White,Beige,None reported,Yes,174900,3.8,6,3666.6666666666665
Chevrolet,Suburban Z71,2022,19200,Gasoline,Automatic,White,Black,None reported,Yes,69790,6.2,3,6400.0
Mercedes-Benz,G-Class G 550 4MATIC,2019,32376,Gasoline,Automatic,Black,Black,None reported,Yes,128000,4.0,6,5396.0
Porsche,911 Carrera,2023,19800,Gasoline,Automatic,Silver,Black,None reported,Yes,134900,3.0,2,9900.0
Land,Rover Range Rover Sport HSE,2011,105000,Gasoline,Automatic,Black,Black,None reported,Yes,10000,5.0,14,7500.0
Ford,F-250 Lariat,2016,122650,Diesel,Automatic,Gray,Black,None reported,Yes,38900,6.7,9,13627.777777777777
Subaru,BRZ Limited,2022,14000,Gasoline,Manual,White,Black,None reported,Yes,34999,2.4,3,4666.666666666667
Lexus,LS 460 Base,2008,100868,Gasoline,Automatic,Black,Beige,None reported,Yes,15397,4.6,17,5933.411764705882
Land,Rover Range Rover Sport HSE,2013,111000,Gasoline,Automatic,Black,Black,At least 1 accident or damage reported,Yes,15000,5.0,12,9250.0
Cadillac,Escalade Sport Platinum,2021,38500,Gasoline,Automatic,White,Black,At least 1 accident or damage reported,Yes,94995,6.2,4,9625.0
Nissan,Pathfinder S,2020,41250,Gasoline,CVT,White,Unknown,None reported,Yes,21865,3.5,5,8250.0
MINI,Cooper S Base,2006,99600,Gasoline,Automatic,Orange,Black,None reported,Yes,5500,1.6,19,5242.105263157895
Acura,ILX 2.0L w/Premium Package,2013,198000,Gasoline,Unknown,White,Black,At least 1 accident or damage reported,Yes,11000,2.0,12,16500.0
Lexus,RX 350 Base,2021,20598,Gasoline,Automatic,Atomic Silver,Gray,At least 1 accident or damage reported,No,42599,3.5,4,5149.5
Porsche,911 Carrera S,2013,52044,Gasoline,Manual,White,Gray,None reported,Yes,76500,3.8,12,4337.0
MINI,Hardtop Cooper S,2022,23777,Gasoline,Manual,Gray,Black,None reported,Yes,30000,2.0,3,7925.666666666667
Ford,F-150 Platinum,2018,60660,Gasoline,Automatic,Gold,Black,At least 1 accident or damage reported,Yes,46900,3.5,7,8665.714285714286
BMW,i3 Base,2015,26000,Gasoline,Automatic,White,Beige,None reported,Yes,14999,0.65,10,2600.0
Mazda,CX-5 Touring,2018,61000,Gasoline,Unknown,Gray,Black,None reported,Yes,21800,2.5,7,8714.285714285714
Lexus,RX 350 F Sport Performance,2020,53750,Gasoline,Automatic,Black,Red,None reported,Yes,32600,3.5,5,10750.0
BMW,X5 M50i,2023,13735,Gasoline,Automatic,Black Sapphire Metallic,Black,None reported,No,77897,4.4,2,6867.5
Mercedes-Benz,E-Class E 300,2019,32580,Gasoline,Automatic,Obsidian Black Metallic,Beige,None reported,No,33998,2.0,6,5430.0
Porsche,911 Carrera Cabriolet,2006,96275,Gasoline,Manual,Silver,Black,At least 1 accident or damage reported,Yes,52500,3.6,19,5067.105263157895
Ford,F-350 Lariat,2015,162000,Diesel,Unknown,Red,Beige,None reported,Yes,32000,6.7,10,16200.0
BMW,X3 xDrive30i,2019,92040,Gasoline,Automatic,Alpine White,Black,None reported,Yes,24999,2.0,6,15340.0
RAM,1500 SLT,2017,73690,Gasoline,Automatic,Blue,Gray,At least 1 accident or damage reported,Yes,27000,5.7,8,9211.25
Toyota,Tacoma Base,2009,48750,Gasoline,Manual,Brown,Silver,None reported,Yes,17900,2.7,16,3046.875
Cadillac,SRX Performance Collection,2011,124542,Gasoline,Automatic,Gray,Beige,None reported,Yes,8450,3.0,14,8895.857142857143
Ford,Mustang GT Premium,2010,69000,Gasoline,Automatic,White,Black,None reported,Yes,20000,4.6,15,4600.0
Dodge,Ram 2500 Laramie Quad Cab,2004,148000,Diesel,Automatic,Black,Beige,None reported,Yes,19000,5.9,21,7047.619047619048
BMW,650 i,2006,122141,Gasoline,Manual,Silver,Black,None reported,Yes,10500,4.8,19,6428.473684210527
Subaru,Impreza WRX,2012,106000,Gasoline,Manual,Black,Black,None reported,Yes,15000,2.5,13,8153.846153846154
Ford,Edge Titanium,2017,113294,Gasoline,Automatic,Gray,Black,At least 1 accident or damage reported,Yes,16500,2.0,8,14161.75
Kia,Telluride SX,2021,24423,Gasoline,Automatic,Black,Black,None reported,No,44315,3.8,4,6105.75
Tesla,Model S Long Range,2022,28000,Gasoline,Automatic,Gray,White,None reported,Yes,68750,Unknown,3,9333.333333333334
RAM,1500 Rebel,2018,54800,Gasoline,Automatic,White,Black,At least 1 accident or damage reported,Yes,37050,5.7,7,7828.571428571428
